,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
27,Styx,2018,Not Rated,26 Feb 2019,94 min,Drama,Wolfgang Fischer,"Ika Künzel, Wolfgang Fischer","Susanne Wolff, Gedion Oduor Wekesa, Kelvin Mutuku Ndinda, Inga Birkenfeld","""Styx"" depicts the transformation of a strong woman torn from her contented world during a sailing trip. When she becomes the only person to come to the aid of a group of refugees shipwrecked on the high seas, she is shown the limits of her importance and of the empathy of her cultural milieu. She is left slipping impotently from one nightmare to the next, and by the end she is forced to recognize that there is no way to counter the cruelties of real life. Only chance can save her.","English, German","Germany, Austria, Netherlands, Malta",31 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2MzAyODM2NV5BMl5BanBnXkFtZTgwMDMzMDcyNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,6.5,"2,690",tt5942864,movie,02 Jul 2019,"$70,794",Amour Fou Filmproduktion,N/A,True
28,The Princess of Montpensier,2010,Not Rated,03 Nov 2010,139 min,"Action, Drama, History, Romance, War",Bertrand Tavernier,"Jean Cosmos (dialogue), Jean Cosmos, Madame de La Fayette (short story), François-Olivier Rousseau, Bertrand Tavernier","Mélanie Thierry, Lambert Wilson, Gaspard Ulliel, Grégoire Leprince-Ringuet","Bertrand Tavernier is in top form with this gripping, superbly mounted drama set against the savage Catholic/Protestant wars that ripped France apart in the 16th century. Based on a novella by the celebrated Madame de Lafayette, the action centers on the love of Marie de Mezières for her dashing cousin Henri de Guise, thwarted when her father's political ambitions force her into marriage with the well-connected Philippe de Montpensier, who she has never met. When Philippe is called away to fight, she is left in the care of Count Chabannes, an aging nobleman with a disdain for warfare, and soon becomes exposed to the sexual and political intrigues of court.",French,"France, Germany",2 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BYjJiYjU5ZTctNjBlZC00OWY3LWExNzctYmI3NDgwNDBjMDdjXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,6.5,"3,775",tt1599975,movie,01 Apr 2017,"$352,428","Centre National de la Cinematographie, CinéCinéma, France 2 Cinéma, StudioCanal, Région Auvergne, Centre Images, Canal+, France 3 Cinéma, Cinémage 4, Filmförderungsanstalt, MEDIA Programme of the European Union, Paradis Films, France Télévision, Pandora Filmproduktion, Banque Postale Image 3, Outsider Productions",N/A,True
29,The Public Eye,1992,R,16 Oct 1992,99 min,"Crime, Drama, Romance, Thriller",Howard Franklin,Howard Franklin,"Joe Pesci, Richard Riehle, Bryan Travis Smith, Max Brooks","Leon Bernstein is New York's best news photographer in 1942, equally at home with cops or crooks. The pictures are often of death and pain, but they are the ones the others wish they had got. Then glamorous Kay Levitz turns to him when the Mob seem to be muscling in on the club she owns due to some arrangement with her late husband. Bernstein, none too successful with women, agrees to help, saying there may be some good photos in it for him. In fact, he is falling in love with Kay.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTRiZWE1OGYtNmNhYy00MjgwLThmYjAtOTA4M2RkMWE3ZTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}]",N/A,6.5,"3,474",tt0105187,movie,19 Apr 2016,"$3,067,917",N/A,N/A,True
30,Posse,1975,PG,22 Aug 1975,92 min,Western,Kirk Douglas,"William Roberts (screenplay by), Christopher Knopf (screenplay by), Christopher Knopf (story by)","Kirk Douglas, Bruce Dern, Bo Hopkins, James Stacy","A tough marshal with political ambitions leads an elite posse to capture a notorious criminal. He succeeds, but instead of cheering him, the public turns against him.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BOTRjNmU3NGMtMTFhYS00MTBjLTg4NTYtNzJiNzE4ZDBhYjc3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,6.5,"1,917",tt0073559,movie,01 Aug 2013,N/A,Paramount,N/A,True
31,DragonHeart,1996,PG-13,31 May 1996,103 min,"Action, Adventure, Fantasy",Rob Cohen,"Patrick Read Johnson (story by), Charles Edward Pogue (story by), Charles Edward Pogue (screenplay by)","Dennis Quaid, David Thewlis, Pete Postlethwaite, Dina Meyer","The young, sickly King Einon was wounded in a battle. In order for him to survive, he is healed by Draco, a dragon. Some years later, Bowen, a dragon slayer, encounters Draco. The two team up to form a traveling duo that perform an act, but the act is only known by themselves. Bowen supposedly ""slays"" Draco and then collects a reward from the town or village that he protects by killing the dragon who had been ""terrorizing"" them. From there, Bowen and Draco must save the entire kingdom from the rule of the now evil King Einon, who is part of Draco and Draco a part of him.",English,USA,Nominated for 1 Oscar. Another 3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BNzI2NGUzYzAtY2Y1MS00NzhjLWFiYzItODgwM2RlN2M5ZjA4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,"92,141",tt0116136,movie,18 May 2016,"$51,367,375",Universal Pictures,N/A,True
32,The Swindle,1997,Not Rated,24 Oct 1997,101 min,"Comedy, Crime, Thriller",Claude Chabrol,Claude Chabrol,"Isabelle Huppert, Michel Serrault, François Cluzet, Jean-François Balmer","Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money. On whose side is Betty - Victor's, Maurice's or only her own?","French, Hungarian, Italian, Swiss German, Latin","France, Switzerland",3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNzk2ZGE3ZDUtZDRmNi00MTk1LWE0YTUtNGM3MzE1YzMxYzVjXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}]",N/A,6.5,"2,244",tt0120018,movie,21 Feb 2017,"$250,899",N/A,N/A,True
33,Father of the Bride,1991,PG,20 Dec 1991,105 min,"Comedy, Family, Romance",Charles Shyer,"Frances Goodrich (screenplay), Albert Hackett (screenplay), Nancy Meyers (screenplay), Charles Shyer (screenplay)","Steve Martin, Diane Keaton, Kimberly Williams-Paisley, Kieran Culkin","In this remake of the Spencer Tracy classic, George and Nina Banks are the parents of young soon-to-be-wed Annie. George is a nervous father unready to face the fact that his little girl is now a woman. The preparations for the extravagant wedding provide additional comic moments.",English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BYzM0YzBmMTUtN2RmZS00YWY5LWFkZTMtMjM1OWU3Nzk4ZjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.5,"70,207",tt0101862,movie,13 Jun 2017,"$89,325,780",Touchstone Pictures,N/A,True
34,Fire in the Sky,1993,PG-13,12 Mar 1993,109 min,"Biography, Drama, Fantasy, Mystery, Sci-Fi",Robert Lieberman,"Travis Walton (book), Tracy Tormé (screenplay)","D.B. Sweeney, Robert Patrick, Craig Sheffer, Peter Berg","This film recreates the strange events which happened on November 5, 1975 in the town Snowflake, Arizona. Travis Walton works as a logger in the White Mountains. When he and his colleagues drive home after work, they encounter a flying saucer. Travis gets out of the truck to learn more and is struck by a beam of light from the object. For the next five days, Travis disappears without a trace and his colleagues are accused of murder. When he reappears, first he didn't remember that he was gone, but in time, the terrible memories come back...",English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BNjI1Yjk3NWUtOGU1My00NjA0LWEwNDQtOTNlMWFmYzE5NzljXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.6,"22,417",tt0106912,movie,06 Jun 2014,"$19,885,552",Paramount Pictures,N/A,True
35,Ocean's Twelve,2004,PG-13,10 Dec 2004,125 min,"Crime, Thriller",Steven Soderbergh,"George Nolfi, George Clayton Johnson (characters), Jack Golden Russell (characters)","Brad Pitt, Catherine Zeta-Jones, George Clooney, Ed Kross","They pulled off one of the biggest heists ever and now they have another job to complete. Ocean's Eleven, which consisted off Danny Ocean (Clooney), Rusty Ryan (Pitt) and Linus Caldwell (Damon) and others, all thought they would be able to enjoy their money, but someone has other plans. Terry Benedict (Garcia) is still fuming after losing his money and wants it back. The team now have the job of getting all the money they spent back, or risk being thrown in jail. How are they going to get it all back? By pulling off another amazing plan.","English, Dutch, French, Italian, Mandarin",USA,4 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMmJmYzBjNTktMTJjZS00ZGRhLWE1Y2QtOWQxZGU0Y2RmMjkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.5,"363,275",tt0349903,movie,15 Aug 2008,"$125,544,280","Section Eight Ltd., Warner Brothers, Jerry Weintraub Productions, Village Roadshow Prod.",N/A,True
36,Street Smart,1987,R,20 Mar 1987,97 min,"Crime, Drama, Thriller",Jerry Schatzberg,David Freeman,"Christopher Reeve, Kathy Baker, Mimi Rogers, Jay Patterson","Magazine reporter Jonathan Fisher, in danger of losing his job, promises to write a factual hard-hitting story of prostitution. But when he tries to get information from the subjects, he is ignored. So he ends up faking a well received story of a pimp, describing his life and crimes. But police think the story is of a real life pimp who is wanted for murder and start pressuring him to reveal the identity of subject in his story, and all he knows. The pimp the police suspect, also thinks the story is about himself, and wants to know what Jonathan knows, and who told him.",English,"USA, Canada",Nominated for 1 Oscar. Another 6 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzhjNzg0OWYtYjY3MS00ODNiLTkwZmUtM2QyNjk3ODJhNmM5XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.4,"2,850",tt0094056,movie,05 Jan 2017,"$1,119,112",Golan-Globus,N/A,True
37,Steal This Movie,2000,R,28 Jun 2002,107 min,"Biography, Drama, Romance",Robert Greenwald,"Anita Hoffman (book), Abbie Hoffman (book), Marty Jezer (book), Bruce Graham (screenplay)","Vincent D'Onofrio, Janeane Garofalo, Jeanne Tripplehorn, Kevin Pollak","Five years after Yippie founder Abbie Hoffman goes underground to avoid a drug-related prison sentence, he contacts a reporter to get out the story of the FBI's covert spying, harassment and inciting of violence they then blame on the Left. The skeptical reporter interviews Anita, Hoffman's wife, a single mom on welfare in New York City; Hoffman's attorney, Gerry Lefcourt; and others. As they talk, we see Hoffman's career in flashbacks, from early civil rights organizing through the trial of the Chicago Eight. While underground, as mental illness takes its toll, he meets Johanna Lawrenson, and an odd family develops: Abbie, Anita, their son, and Johanna. Will vindication ever arrive?",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTIxOTkyMTkyM15BMl5BanBnXkFtZTYwNjM0MDk5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.4,"2,211",tt0161216,movie,07 Jan 2017,"$76,424","Robert Greenwald Productions, Ardent Films, Lakeshore International, Greenlight Productions",N/A,True
38,Red Shoes and the Seven Dwarfs,2019,PG,18 Sep 2020,92 min,"Animation, Action, Adventure, Comedy, Family, Fantasy, Romance","Sung-ho Hong, Moo-Hyun Jang(co-director), Young Sik Uhm(co-director)","WoongSub Ahn (original story), Sung-ho Hong, WooChul Jung (original story), ChangWon Kim (original story), WooSuk Yang (original story)","Chloë Grace Moretz, Sam Claflin, Gina Gershon, Jim Rash","Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy. A parody with a twist.",English,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BMTcyZGRmNTUtM2Q5ZC00NzYzLTk1MjktNDYyYTUzNDBhMTkwXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,6.4,"3,110",tt4429160,movie,14 Sep 2020,N/A,"Sidus, Locus Creative Studios, Warner Bros., Next Entertainment World",N/A,True
39,Film Noir,2007,N/A,13 Nov 2008,97 min,"Animation, Crime, Mystery","D. Jud Jones, Risto Topaloski",D. Jud Jones,"Mark Keller, Bettina Devin, Roger Jackson, Jeff Atik",Private detective Sam Ruben's clever plan falls apart with the onset of amnesia. Everyone is trying to kill him and he doesn't know why. The classic film noir milieu now comes to you in the form of an animated feature.,English,"USA, Serbia",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjA5NzMxNjAxNV5BMl5BanBnXkFtZTgwOTM4NTAzMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}]",N/A,6.4,"1,538",tt0970933,movie,N/A,N/A,N/A,N/A,True
40,Cardboard Gangsters,2017,N/A,16 Jun 2017,92 min,"Crime, Drama",Mark O'Connor,"John Connors, Mark O'Connor, John Connors (story by), Mark O'Connor","John Connors, Fionn Walton, Kierston Wareing, Jimmy Smallhorne","Cardboard Gangsters follows the story of a group of young lads in Darndale, led by Jay Connolly (John Connors), who sell drugs to make a living. They set out in a bid to gain more money and power and enter the big leagues of the drug trade. Things begin to unravel quickly as not everyone in Darndale is willing to let these Cardboard Gangsters achieve the notoriety they crave without a fight.",English,Ireland,8 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMDNiZjE3YTktNzU0NS00Yzc3LWE3YzgtOGNkM2E0NDg0N2IwXkEyXkFqcGdeQXVyMjk2OTY5NjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,6.4,"2,721",tt5156274,movie,11 Sep 2018,N/A,Stalker Films,N/A,True
41,The Errand Boy,1961,Not Rated,24 Nov 1961,92 min,"Comedy, Family",Jerry Lewis,"Jerry Lewis, Bill Richmond","Jerry Lewis, Brian Donlevy, Howard McNear, Dick Wesson",Paramutual Pictures wants to know where all the money is going so they hire Morty to be their spy. Morty works for Mr. Sneak and gets a job in the mail room so that he can have access to the lot. But all that Morty ever finds is that he can cause havoc no matter what he does.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNWVmYWYxMTAtYjg3Mi00YjAwLTkwNWEtZWU5MzhkMWZhZTE2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.4,"1,819",tt0054853,movie,01 Jan 2017,N/A,"Jerry Lewis Productions, Paramount Pictures",N/A,True
42,Ashby,2015,R,25 Sep 2015,100 min,"Comedy, Crime, Drama, Romance",Tony McNamara,Tony McNamara,"Mickey Rourke, Nat Wolff, Emma Roberts, Sarah Silverman","ASHBY is a coming of age/approaching death comedy drama. A seventeen-year-old kid (Ed) trying to understand who he wants to be in the world, befriends a terminally ill ex-CIA contract killer (Ashby) who is trying to make peace with his life and God before he goes. 'Making peace' might just entail killing three old bosses who have tricked him into breaching his strange moral code.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU1MDk2NTI1Ml5BMl5BanBnXkFtZTgwNjkwNzE2NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.4,"14,987",tt3774466,movie,01 Jan 2017,"$4,631",Head Gear Films,N/A,True
43,The French Minister,2013,Not Rated,06 Nov 2013,113 min,Comedy,Bertrand Tavernier,"Antonin Baudry, Christophe Blain, Bertrand Tavernier, Antonin Baudry (comic book ""Quai d'Orsay - Chroniques diplomatiques""), Christophe Blain (comic book ""Quai d'Orsay - Chroniques diplomatiques"")","Thierry Lhermitte, Raphaël Personnaz, Niels Arestrup, Bruno Raffaelli","Alexandre Taillard de Vorms is tall and impressive, a man with style, attractive to women. He also happens to be the Minister of Foreign Affairs for the land of enlightenment: France. With his silver mane and tanned, athletic body, he stalks the world stage, from the floor of the United Nations in New York to the powder keg of Oubanga. There, he calls on the powerful and invokes the mighty to bring peace, to calm the trigger-happy, and to cement his aura of Nobel Peace Prize winner-in-waiting. Alexandre Taillard de Vorms is a force to be reckoned with, waging his own war backed up by the holy trinity of diplomatic concepts: legitimacy, lucidity and efficacy. He takes on American neo-cons, corrupt Russians and money-grabbing Chinese. Perhaps the world doesn't deserve France's magnanimousness, but his art would be wasted if just restricted to home turf. Enter the young Arthur Vlaminck, graduate of the elite National School of Administration, who is hired as head of ""language"" at the foreign ministry. In other words, he is to write the minister's speeches. But he also has to learn to deal with the sensibilities of the boss and his entourage, and find his way between the private secretary and the special advisers who stalk the corridors of the Quai d'Orsay - the ministry's home - where stress, ambition and dirty dealing are the daily currency. But just as he thinks he can influence the fate of the world, everything seems threatened by the inertia of the technocrats.",French,France,3 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNzc0NzY3M15BMl5BanBnXkFtZTgwODYzNDI0MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.4,"3,383",tt2609222,movie,31 Mar 2017,"$12,027",N/A,N/A,True
