,title,quote,ID,Year,Genre
209,all about eve,"That I should want you at all suddenly strikes me as the height of improbability. But that in itself is probably the reason: You're an improbable person, Eve, and so am I. We have that in common. Also our contempt for humanity and inability to love and be loved, insatiable ambition, and talent. We deserve each other.",tt0042192,1950,Drama
210,all about eve,"Fasten your seatbelts, it's going to be a bumpy night!",tt0042192,1950,Drama
211,all about eve,"Too bad, we're gonna miss the third act. They're gonna play it offstage.",tt0042192,1950,Drama
212,all about eve,"Margo Channing is a star of the theater. She made her first stage appearance at the age of four in Midsummer Night's Dream. She played a fairy and entered, quite unexpectedly, stark naked. She has been a star ever since. Margo is a great star, a true star. She never was or will be anything less or anything else.",tt0042192,1950,Drama
213,all about eve,Heaven help me. I love a psychotic!,tt0042192,1950,Drama
214,all about eve,"The atmosphere is very MacBeth-ish... what has, or is about to, happen?",tt0042192,1950,Drama
215,all about eve,Where is Princess... fire and music?,tt0042192,1950,Drama
216,all about eve,"There are very few moments in life as good as this. Let's remember it. To each of us and all of us, never have we been more close, may we never be farther apart.",tt0042192,1950,Drama
217,all about eve,Why do they always look like unhappy rabbits?,tt0042192,1950,Drama
218,all about eve,I detest cheap sentiment.,tt0042192,1950,Drama
219,all about eve,"The minor awards, as you can see, have already been presented. Minor awards are for such as the writer and director, since their function is merely to construct a tower so that the world can applaud a light which flashes on top of it. And no brighter light has ever dazzled the eye than Eve Harrington.",tt0042192,1950,Drama
220,all about eve,"We all come into this world with our little egos equipped with individual horns. If we don't blow them, who else will?",tt0042192,1950,Drama
221,all about eve,Don't cry. Just score it as an incomplete forward pass.,tt0042192,1950,Drama
222,all about eve,"Funny business, a woman's career - the things you drop on your way up the ladder so you can move faster. You forget you'll need them again when you get back to being a woman. That's one career all females have in common, whether we like it or not: being a woman. Sooner or later, we've got to work at it, no matter how many other careers we've had or wanted. And in the last analysis, nothing's any good unless you can look up just before dinner or turn around in bed, and there he is. Without that, you're not a woman. You're something with a French provincial office or a book full of clippings, but you're not a woman. Slow curtain, the end.",tt0042192,1950,Drama
223,all about eve,Let the rest of the world beat their brains out for a buck. It's friends that count. And I got friends.,tt0042192,1950,Drama
224,all about eve,"We all have abnormalities in common. We're a breed apart from the rest of humanity, we theatre folk. We are the original displaced personalities.",tt0042192,1950,Drama
225,all about eve,You're maudlin and full of self-pity. You're magnificent!,tt0042192,1950,Drama
226,all about eve,"Where were we going that night, Lloyd and I? Funny, the things you remember and the things you don't.",tt0042192,1950,Drama
227,all about eve,"Lloyd, honey, be a playwright with guts. Write me one about a nice normal woman who just shoots her husband.",tt0042192,1950,Drama
228,all about eve,"You're not much of a bargain, you know. You're conceited and thoughtless and messy.",tt0042192,1950,Drama
229,all about eve,"Real diamonds in a wig, the world we live in.",tt0042192,1950,Drama
230,all about eve,"You be the host. It's your party. Happy birthday, welcome home, and we who are about to die salute you.",tt0042192,1950,Drama
231,all about eve,"And you, I take it, are the Paderewski who plays his concerto on me, the piano?",tt0042192,1950,Drama
232,all about eve,"Bill's thirty-two. He looks thirty-two. He looked it five years ago, he'll look it twenty years from now. I hate men.",tt0042192,1950,Drama
233,all about eve,"I'll never forget this night as long as I live, and I'll never forget you for making it possible.",tt0042192,1950,Drama
234,all about eve,"Those of you who do not read, attend the theater, listen to unsponsored radio programs, or know anything of the world in which you live, it is perhaps necessary to introduce myself. My name is Addison DeWitt. My native habitat is the theater. In it, I toil not, neither do I spin. I am a critic and commentator. I am essential to the theater.",tt0042192,1950,Drama
235,all the king's men,It could have been - whole world - Willie Stark.,tt0041113,1949,"Drama,Film-Noir"
236,all the king's men,"Anne, Burden's Landing is a place on the Moon. It isn't real. It doesn't exist. It's me pretending to live on what I earn. It's my mother trying to keep herself young and drinking herself old. It's you and Adam living in this house as though your father were still alive. It's an old man like the judge dreaming of the past.",tt0041113,1949,"Drama,Film-Noir"
237,all the king's men,"Now, shut up! Shut up, all of you! Now listen to me, you hicks. Yeah, you're hicks too, and they fooled you a thousand times like they fooled me. But this time, I'm going to fool somebody. I'm going to stay in this race. I'm on my own and I'm out for blood.",tt0041113,1949,"Drama,Film-Noir"
238,all the king's men,I'm the hick they were gonna use to split the hick vote. But I'm standing right here now on my hind legs! Even a dog can learn to do that. Are you standing on your hind legs? Have you learned to do that yet?,tt0041113,1949,"Drama,Film-Noir"
239,all the king's men,"They tried to ruin me, but they are ruined. They tried to ruin me because they didn't like what I have done. Do you like what I've done?",tt0041113,1949,"Drama,Film-Noir"
240,all the king's men,"He'll ditch everybody in the whole world, because that's what Willie wants. Nobody in the world but him!",tt0041113,1949,"Drama,Film-Noir"
241,all the king's men,"Remember, it is not I who have won, but you. Your will is my strength, and your need is my justice, and I shall live in your right and your will. And if any man tries to stop me from fulfilling that right and that will, I'll break him. I'll break him with my bare hands, for I have the strength of many.",tt0041113,1949,"Drama,Film-Noir"
242,all the king's men,I'm going to run. You can't stop me. I'm going to run even if I don't get a single vote!,tt0041113,1949,"Drama,Film-Noir"
243,all the king's men,You throw money around like it was money.,tt0041113,1949,"Drama,Film-Noir"
244,all the king's men,You wanna know what my platform is? Here it is. I'm gonna soak the fat boys and spread it out thin.,tt0041113,1949,"Drama,Film-Noir"
245,all the president's men,"Now hold it, hold it. We're about to accuse Haldeman, who only happens to be the second most important man in this country, of conducting a criminal conspiracy from inside the White House. It would be nice if we were right.",tt0074119,1976,"Biography,Drama,History"
246,all the president's men,"All non-denial denials. They doubt our ancestry, but they don't say the story isn't accurate.",tt0074119,1976,"Biography,Drama,History"
247,all the president's men,Listen... I'm tired of your chickenshit games! I don't want hints... I need to know what you know.,tt0074119,1976,"Biography,Drama,History"
248,almost famous,Please don't give him any more acid.,tt0181875,2000,"Adventure,Comedy,Drama"
249,almost famous,Look at this: an entire generation of Cinderellas and there's no glass slipper.,tt0181875,2000,"Adventure,Comedy,Drama"
250,almost famous,Adolescence is a marketing tool.,tt0181875,2000,"Adventure,Comedy,Drama"
251,almost famous,I never said I was a golden god... or did I?,tt0181875,2000,"Adventure,Comedy,Drama"
252,almost famous,"When and where does this ""real world"" occur?",tt0181875,2000,"Adventure,Comedy,Drama"
253,almost famous,"We are not Groupies. Groupies sleep with rockstars because they want to be near someone famous. We are here because of the music, we inspire the music. We are Band Aids.",tt0181875,2000,"Adventure,Comedy,Drama"
254,almost famous,"She Changed everything. She was the one that said ""No more sex. No more exploiting our bodies and hearts."" Just blow-jobs, and that's it!",tt0181875,2000,"Adventure,Comedy,Drama"
255,almost famous,Your looks have become a problem!,tt0181875,2000,"Adventure,Comedy,Drama"
256,almost famous,You said we were going to go to Morocco. There is no Morocco. There's never been a Morocco. There's not even a Penny Lane. I don't even know your real name.,tt0181875,2000,"Adventure,Comedy,Drama"
257,almost famous,Can you believe these new girls? None of them use birth control and they eat all the steak!,tt0181875,2000,"Adventure,Comedy,Drama"
258,almost famous,"Don't worry, no one's getting hurt here. She knows Leslie's coming to New York tomorrow. This is the circus, everybody's trying not to go home. Stop looking at me like that.",tt0181875,2000,"Adventure,Comedy,Drama"
259,almost famous,"He was never a person, he was a journalist!",tt0181875,2000,"Adventure,Comedy,Drama"
260,almost famous,"Just think, any other city in the world and you'd still be a virgin.",tt0181875,2000,"Adventure,Comedy,Drama"
261,almost famous,Does anybody remember laughter?,tt0181875,2000,"Adventure,Comedy,Drama"
262,almost famous,"A Mo-Jo, it's a very high-tech machine that transmits pages over the telephone! It only takes eighteen minutes a page!",tt0181875,2000,"Adventure,Comedy,Drama"
263,almost famous,"Listen to Tommy with a candle burning, and you'll see your entire future.",tt0181875,2000,"Adventure,Comedy,Drama"
264,almost famous,Look - you should be happy for me. You don't know what he says to me in private. Maybe it is love - as much as it can be...,tt0181875,2000,"Adventure,Comedy,Drama"
265,almost famous,Doris is the soul of this band!,tt0181875,2000,"Adventure,Comedy,Drama"
266,almost famous,"""That groupie""? She was a Band-Aid! All she did was love your band. And you used her, all of you! You used her and threw her away! She almost died last night while you were with Bob Dylan. You guys, you're always talking about the fans, the fans, the fans; she was your biggest fan, and you threw her away! And if you can't see that, that's your biggest problem. And I love her! I love her!",tt0181875,2000,"Adventure,Comedy,Drama"
267,almost famous,I'm never as good as when you're there.,tt0181875,2000,"Adventure,Comedy,Drama"
268,alone in the dark,"I thought you were dead, asshole.",tt0083542,1982,"Horror,Thriller"
269,alone in the dark,This doesn't make any sense.,tt0083542,1982,"Horror,Thriller"
270,amadeus,"That was not Mozart laughing, Father... that was God.",tt0086879,1984,"Biography,Drama,History"
271,amadeus,They're all so beautiful. Why don't I have three heads?,tt0086879,1984,"Biography,Drama,History"
272,amadeus,"From now on we are enemies, You and I. Because You choose for Your instrument a boastful, lustful, smutty, infantile boy and give me for reward only the ability to recognize the incarnation. Because You are unjust, unfair, unkind, I will block You, I swear it. I will hinder and harm Your creature on earth as far as I am able.",tt0086879,1984,"Biography,Drama,History"
273,amadeus,Mediocrities everywhere... I absolve you... I absolve you... I absolve you... I absolve you... I absolve you all.,tt0086879,1984,"Biography,Drama,History"
274,amadeus,My music... they started without me!,tt0086879,1984,"Biography,Drama,History"
275,amadeus,What's so intelligent about writing a Requiem Mass?,tt0086879,1984,"Biography,Drama,History"
276,amadeus,"While my father prayed earnestly to God to protect commerce, I would offer up secretly the proudest prayer a boy could think of: Lord, make me a great composer. Let me celebrate Your glory through music and be celebrated myself. Make me famous through the world, dear God. Make me immortal. After I die, let people speak my name forever with love for what I wrote. In return, I will give You my chastity, my industry, my deepest humility, every hour of my life, Amen.",tt0086879,1984,"Biography,Drama,History"
277,amadeus,"All I wanted was to sing to God. He gave me that longing... and then made me mute. Why? Tell me that. If He didn't want me to praise him with music, why implant the desire? Like a lust in my body! And then deny me the talent?",tt0086879,1984,"Biography,Drama,History"
278,amadeus,"Sire, only opera can do this. In a play if more than one person speaks at the same time, it's just noise, no one can understand a word. But with opera, with music... with music you can have twenty individuals all talking at the same time, and it's not noise, it's a perfect harmony!",tt0086879,1984,"Biography,Drama,History"
