,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
26,French Connection II,1975,R,21 May 1975,119 min,"Action, Crime, Drama, Thriller",John Frankenheimer,"Alexander Jacobs (screenplay), Robert Dillon (screenplay), Laurie Dillon (screenplay), Robert Dillon (story), Laurie Dillon (story)","Gene Hackman, Fernando Rey, Bernard Fresson, Philippe Léotard",New York narcotics detective Popeye Doyle follows the trail of the French connection smuggling ring to France where he teams up with the gendarmes to hunt down the ringleader.,"English, French",USA,Nominated for 1 Golden Globe. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzZmZWIwNmItOTM4MS00N2FjLThlYTctNDYxZTU5NjZiMGQ4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.8,"16,953",tt0073018,movie,25 Nov 2015,"$12,484,444",Twentieth Century Fox,N/A,True
27,Machine Gun Preacher,2011,R,02 Nov 2011,129 min,"Action, Biography, Crime, Drama",Marc Forster,"Jason Keller, Ian Urbina (based on the reporting by)","Gerard Butler, Michelle Monaghan, Kathy Baker, Michael Shannon","In Pittsburgh, Pennsylvania, addicted gang biker Sam Childers is released from prison and learns that his wife Lynn is no longer a stripper but has converted to Christianity. One night, Sam and his best friend Donnie give a ride to a hitchhiker who threatens Donnie with a pocketknife; however Sam reacts and turns the tables on the stranger. Sam is affected by the incident and is convinced by Lynn and his mother Daisy to join their church, and he is baptized. Sam finds a straight job in construction. When he meets a preacher from Africa, he decides to visit the continent. Sam travels to Northern Uganda and South Sudan many times and builds an orphanage for the victims of the cruel Lord's Resistance Army (LRA). Further, he fights whenever necessary and becomes a legend known as The Machine Gun Preacher.","English, Arabic, Acholi",USA,Nominated for 1 Golden Globe. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDI0NDMzMDU3N15BMl5BanBnXkFtZTcwMTIzNjQzNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.8,"63,669",tt1586752,movie,05 Jun 2012,"$538,690","Safady Entertainment, Relativity, GG Filmz, Apparatus",N/A,True
28,Borgman,2013,Not Rated,29 Aug 2013,113 min,"Drama, Horror, Mystery, Thriller",Alex van Warmerdam,Alex van Warmerdam,"Jan Bijvoet, Hadewych Minis, Jeroen Perceval, Alex van Warmerdam","A vagrant enters the lives of an arrogant upper-class family, turning their lives into a psychological nightmare in the process.","Dutch, English","Netherlands, Belgium, Denmark",13 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BNDg5OTk0OTI3MF5BMl5BanBnXkFtZTgwMjYxMDM1MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.8,"16,407",tt1954315,movie,10 Aug 2016,"$57,474","Mollywood, Graniet Film BV, Epidemic Films, NTR, Angel Films",N/A,True
29,Prefontaine,1997,PG-13,24 Jan 1997,106 min,"Biography, Drama, Romance, Sport",Steve James,"Steve James, Eugene Corr","Jared Leto, R. Lee Ermey, Ed O'Neill, Breckin Meyer","Life and times of Steve Prefontaine, a young long-distance runner from Oregon who pursued the dream of Olympic gold in Munich and became one of the biggest, yet most tragic sport stars in America.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,"6,904",tt0119937,movie,07 Aug 2015,"$589,304",Hollywood Pictures,N/A,True
30,Stefan Zweig: Farewell to Europe,2016,N/A,12 May 2017,106 min,"Biography, Drama, History",Maria Schrader,"Maria Schrader (screenplay), Jan Schomburg (screenplay)","Barbara Sukowa, Tómas Lemarquis, Nahuel Pérez Biscayart, Robert Finster","In 1936, Stefan Zweig, the illustrious author of "" 24 Hours of a Woman's Life"" and ""Letter from an Unknown Woman"", leaves Austria for South America. Being Jewish and hating the inhumanity that prevails in Germany while threatening his native country, he has decided to escape the specter of Nazism. Brazil is his chosen country. He is immediately hailed at Rio de Janeiro's Jockey Club by the local jet set. But whereas expect him to take sides and to make a statement against Hitler and his clique, Zweig refuses to renounce his humanity and to indulge in over-simplification: he just cannot condemn Germany and its people. On the other hand, the great writer literally falls in love with Brazil and undertakes the writing of a new book about the country. Accompanied by Lotte, his second wife he explores different regions, including the most remote ones...","Russian, German, English, Portuguese, French, Spanish","Austria, Germany, France",6 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BYzE4MzFhMDQtYmQ2ZS00MGU5LTkzNmItMmEzODc1YWQwNGI2XkEyXkFqcGdeQXVyMjY1OTYyMDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.8,"2,118",tt3397160,movie,10 Nov 2017,"$78,372","Westdeutscher Rundfunk, Maha Productions, Arte, Österreichischer Rundfunk (ORF) [at], Ideale Audience International, arte France Cinéma, X-Filme Creative Pool, Dor Film Produktionsgesellschaft, Bayerischer Rundfunk (BR)",N/A,True
31,The History Boys,2006,R,22 Dec 2006,109 min,"Comedy, Drama, Romance",Nicholas Hytner,"Alan Bennett (screenplay), Alan Bennett (play)","Samuel Anderson, James Corden, Stephen Campbell Moore, Richard Griffiths","In 1980s Britain, a group of young men at Cutlers' Grammar School all have the brains, and the will to earn the chance of getting accepted in the finest universities in the nation, Oxford and Cambridge. Despite the fine teaching by excellent professionals like Mrs Lintott in history and the intellectually enthusiastic Hector in General Studies, the Headmaster is not satisfied. He signs on the young Irwin to polish the students' style to give them the best chance. In this mix of intellectualism and creative spirit that guides a rigorous preparation regime for that ultimate educational brass ring, the lives of the randy students and the ostensibly restrained faculty intertwine that would change their lives forever.",English,UK,Nominated for 2 BAFTA Film Awards. Another 2 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3NTMxMzY5MF5BMl5BanBnXkFtZTcwMzY4OTQ0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,6.8,"20,347",tt0464049,movie,19 Apr 2016,"$2,706,659","BBC, Free Range Films, DNA Films",N/A,True
32,Puncture,2011,R,15 Mar 2012,100 min,"Biography, Drama","Adam Kassen, Mark Kassen","Paul Danziger (story), Chris Lopata, Ela Thier (story)","Chris Evans, Mark Kassen, Marshall Bell, Brett Cullen","Idealistic lawyers Mike Weiss and Paul Danziger are partners. Mike is a drug-addict and Paul is a family man with a pregnant wife. When nurse Vicky Rogers seeks them out, they learn that she contracted AIDS a couple of years ago when she was accidentally pinpricked with a contaminated needle by a violent patient. Vicky shows a retractable safety needle invented by engineer Jeffrey Matthew Dancort, who owns the Safety Point Company, but is unable to sell his product to any hospital from the United Medical group, apart from San Antonio Memorial. Danziger and Weiss accept the case and go to court against United Medical, defended by powerful lawyer Nathaniel Price. Soon, they see all the doors closed in their fight against the powerful mafia of the medical supply system.","English, French",USA,2 wins.,https://m.media-amazon.com/images/M/MV5BMTYzODIxNjAxNV5BMl5BanBnXkFtZTcwOTcxNzQzNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.8,"23,107",tt1582248,movie,22 May 2017,"$68,945",Cherry Sky Films,N/A,True
33,Barbary Coast,1935,Approved,27 Dec 1935,91 min,"Adventure, Drama, Romance, Western","Howard Hawks, William Wyler","Ben Hecht (screen play), Charles MacArthur (screen play)","Miriam Hopkins, Edward G. Robinson, Joel McCrea, Walter Brennan","Mary Rutledge arrives from the east, finds her fiance dead, and goes to work at the roulette wheel of Louis Charnalis' Bella Donna, a rowdy gambling house in San Francisco in the 1850s. She falls in love with miner Carmichael and takes his gold dust at the wheel. She goes after him, Louis goes after her with intent to harm Carmichael.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTQ0YjlmMDMtM2QyMC00NWQzLWFmNWUtMjU4Zjk3NzAxYTQ2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,6.8,"1,567",tt0026097,movie,14 Jul 2020,N/A,Samuel Goldwyn Company,N/A,True
34,Bedlam,1946,Approved,10 May 1946,79 min,"Drama, Horror, Thriller",Mark Robson,"William Hogarth (suggested by The William Hogarth painting Bedlam Plate #8 ""The Rake's Progress""), Val Lewton (screenplay), Mark Robson (screenplay)","Boris Karloff, Anna Lee, Billy House, Richard Fraser","Nell Bowen, the spirited protege of rich Lord Mortimer, becomes interested in the conditions of notorious St. Mary's of Bethlehem Asylum (Bedlam). Encouraged by the Quaker Hannay, she tries to bring support to reforming Bedlam, but the cruel Master Sims who runs it has her committed there. The inmates, however, have the last say.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BM2E2ZTEzZmMtNjliOS00MTFiLWIxZWUtNTNkODJmOTA0Mjc1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,6.8,"3,543",tt0038343,movie,09 Oct 2012,N/A,RKO Radio Pictures Inc.,N/A,True
35,Beavis and Butt-Head Do America,1996,PG-13,20 Dec 1996,81 min,"Animation, Adventure, Comedy, Crime, Music","Mike Judge, Mike de Seve, Brian Mulroney, Yvette Kaplan","Mike Judge, Joe Stillman, Brian Mulroney (additional material)","Mike Judge, Bruce Willis, Demi Moore, Cloris Leachman","Our intrepid adolescent heroes wake up to find their beloved television stolen, and embark on an epic journey across America to recover it, and, who knows, maybe even score. On the way they encounter a murderous smuggler of a deadly virus and his treacherous wife, an FBI agent with a predilection for cavity searches, a couple of rather familiar looking ex-Motley Crue roadies, Mr. Van Dreesen singing ""Lesbian Seagull"", a little old lady and of course Mr. Anderson and his trailer. Can the Great Cornholio save the day? Uh-huh. Huh-huh.","English, Spanish, Hindi",USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNWY3NmNlYzYtNzY5Yy00Y2Q1LWE1NWEtYzQ2NDM4YTMyYjVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"52,101",tt0115641,movie,01 Aug 2013,"$63,118,386","Paramount Pictures, Geffen Pictures",N/A,True
36,Angel of Evil,2010,R,21 Jan 2011,125 min,"Biography, Crime, Drama, Thriller",Michele Placido,"Renato Vallanzasca (book), Carlo Bonini (book), Antonella D'Agostino (book), Andrea Purgatori (story), Angelo Pasquini (story), Kim Rossi Stuart (screenplay), Michele Placido (screenplay), Antonio Leotti (screenplay), Toni Trupia (screenplay), Andrea Leanza (screenplay), Antonella D'Agostino (screenplay collaboration), Michele Placido (dialogue supervisor), Kim Rossi Stuart (dialogue supervisor)","Kim Rossi Stuart, Filippo Timi, Valeria Solarino, Moritz Bleibtreu",A biography of Milanese bank robber Renato Vallanzasca.,Italian,"Italy, France, Romania",10 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BYjg2NjU5ZTItMjY0OC00YjNkLTg3ZTQtNjBkZTQ3OWIxNTZkXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.8,"3,040",tt1571402,movie,25 Nov 2015,N/A,N/A,N/A,True
37,The Skeleton Twins,2014,R,11 Sep 2014,93 min,"Comedy, Drama, Romance",Craig Johnson,"Craig Johnson, Mark Heyman","Bill Hader, Kristen Wiig, Luke Wilson, Ty Burrell","After ten years of estrangement, twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront how their lives went so wrong. As the twins' reunion reinvigorates them both, they realize that the key to fixing their lives just may lie in fixing their relationship with each other.","English, Spanish",USA,4 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BNzk5MjM3NDEwN15BMl5BanBnXkFtZTgwMDIxNjYzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,6.8,"40,657",tt1571249,movie,30 Dec 2015,"$5,284,309","Venture Forth, Duplass Brothers",N/A,True
38,Mr. Majestyk,1974,PG,17 Jul 1974,103 min,"Action, Crime, Drama, Romance, Thriller",Richard Fleischer,Elmore Leonard,"Charles Bronson, Al Lettieri, Linda Cristal, Lee Purcell",Vietnam veteran Vince Majestyk just wants to grow his watermelons and live in peace on his farm. But the local mob boss has different ideas. When his workers are threatened Mr. Majestyk decides to lend them a hand but then the wrath of the mob is turned onto Mr. Majestyk himself. The poor mobsters don't stand a chance.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU5NDY1ODE5MV5BMl5BanBnXkFtZTcwMzkwMDM1NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.8,"7,785",tt0071866,movie,01 Mar 2017,"$129,800",The Mirisch Corporation [us],N/A,True
39,The Factory,2018,N/A,07 Feb 2019,109 min,"Crime, Drama, Thriller",Yuriy Bykov,Yuriy Bykov,"Ivan Yankovskiy, Alexander Panin, Denis Shvedov, Andrey Smolyakov","When a factory is bound to close, a group of workers decides to take action against the owner.",Russian,"Russia, France",2 nominations.,https://m.media-amazon.com/images/M/MV5BNzdlNTg1YjUtNWQyMi00MzVlLWFiZGEtY2FmMTU0MjdiNGZlXkEyXkFqcGdeQXVyNjAyMDAzNjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"2,108",tt5966602,movie,N/A,N/A,N/A,N/A,True
40,Serial Mom,1994,R,13 Apr 1994,95 min,"Comedy, Crime, Thriller",John Waters,John Waters,"Kathleen Turner, Sam Waterston, Ricki Lake, Matthew Lillard","A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase, and the police get closer to the truth, threatening the family's picture perfect world.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYjM0N2ViMzUtMTc1OS00YmEzLWE2NWYtNjU5NTY4NjRlOTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"27,387",tt0111127,movie,23 Feb 2016,"$7,820,688",Polar Entertainment Corporation,N/A,True
41,The Lost Patrol,1934,Passed,16 Feb 1934,73 min,"Action, Adventure, Drama, War",John Ford,"Dudley Nichols (screen play), Garrett Fort (adaptation), Philip MacDonald (from the story ""Patrol"" by)","Victor McLaglen, Boris Karloff, Wallace Ford, Reginald Denny","A World War I British Army patrol is crossing the Mesopotomian desert when their commanding officer, the only one who knows their destination is killed by the bullet of unseen bandits. The patrol's sergeant keeps them heading north on the assumption that they will hit their brigade. They stop for the night at an oasis and awake the next morning to find their horses stolen, their sentry dead, the oasis surrounded and survival difficult.",English,USA,Nominated for 1 Oscar. Another 1 win.,https://m.media-amazon.com/images/M/MV5BOTVmNmZkOGQtMTczNS00YWRjLWE5NzktNzU5MjM2MjlmOTA1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,6.8,"3,085",tt0025423,movie,N/A,N/A,RKO Radio Pictures Inc.,N/A,True
42,21,2008,PG-13,28 Mar 2008,123 min,"Crime, Drama, History, Thriller",Robert Luketic,"Peter Steinfeld (screenplay), Allan Loeb (screenplay), Ben Mezrich (book)","Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo","Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack. Intrigued by the desire to make money, Ben joins his new friends on secret weekend trips to Las Vegas where, using their skills of code talk and hand signals, they have Ben make hundreds of thousands of dollars in winning blackjack at casino after casino. Ben only wants to make enough money for the tuition to Harvard and then back out. But as fellow card counter, Jill Taylor, predicts, Ben becomes corrupted by greed and his arrogance at winning which lets his feelings get in the way, and it also puts Professor Rosa, as well as the group, on the radar of a brutal casino security enforcer, named Cole Williams, who holds a personal grudge of some kind against Rosa which threatens to undo everything the students have learned and earned.",English,USA,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjAyNTU5OTcxOV5BMl5BanBnXkFtZTcwMDEyNjM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.8,"231,907",tt0478087,movie,16 Apr 2012,"$81,159,365","Trigger Street Productions, Michael De Luca",N/A,True
